hero,slot,ability,behavior,cast_point,damage_type,is_shard,is_scepter,anim_entry,anim_role,anim_instant_target,THREATS_ON_SELF,DISPLACEMENT_AFFORDANCE,ABILITY_TO_THREAT,THREAT_TIMING,THREAT_CATEGORY,THREAT_SEVERITY,LOTUS_WORTHY_INCOMING,ENEMY_CHANNEL_MODIFIERS,THREAT_TETHER_RANGE
skeleton_king,16,special_bonus_unique_wraith_king_10,,,,,,,,,,,,,,,,,
skeleton_king,17,special_bonus_unique_wraith_king_4,,,,,,,,,,,,,,,,,
skywrath_mage,1,skywrath_mage_arcane_bolt,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.1 0.1 0.1 0.1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
skywrath_mage,2,skywrath_mage_concussive_shot,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
skywrath_mage,3,skywrath_mage_ancient_seal,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.1 0.1 0.1 0.1,,,,1,hard_disable,,1,,1,1,1,1,,,
skywrath_mage,5,skywrath_mage_shield_of_the_scion,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
skywrath_mage,6,skywrath_mage_mystic_flare,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.1 0.1 0.1 0.1,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
skywrath_mage,10,special_bonus_mp_regen_150,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
skywrath_mage,11,special_bonus_unique_skywrath_6,,,,,,,,,,,,,,,,,
skywrath_mage,12,special_bonus_unique_skywrath,,,,,,,,,,,,,,,,,
skywrath_mage,13,special_bonus_unique_skywrath_concussive_shot_slow,,,,,,,,,,,,,,,,,
skywrath_mage,14,special_bonus_unique_skywrath_4,,,,,,,,,,,,,,,,,
skywrath_mage,15,special_bonus_unique_skywrath_3,,,,,,,,,,,,,,,,,
skywrath_mage,16,special_bonus_unique_skywrath_2,,,,,,,,,,,,,,,,,
skywrath_mage,17,special_bonus_unique_skywrath_5,,,,,,,,,,,,,,,,,
slardar,1,slardar_sprint,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
slardar,2,slardar_slithereen_crush,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.25,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
slardar,3,slardar_bash,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
slardar,4,slardar_seaborn_sentinel,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
slardar,6,slardar_amplify_damage,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
slardar,10,special_bonus_unique_slardar_7,,,,,,,,,,,,,,,,,
slardar,11,special_bonus_unique_slardar_2,,,,,,,,,,,,,,,,,
slardar,12,special_bonus_hp_250,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
slardar,13,special_bonus_unique_slardar_5,,,,,,,,,,,,,,,,,
slardar,14,special_bonus_unique_slardar,,,,,,,,,,,,,,,,,
slardar,15,special_bonus_unique_slardar_6,,,,,,,,,,,,,,,,,
slardar,16,special_bonus_unique_slardar_4,,,,,,,,,,,,,,,,,
slardar,17,special_bonus_unique_slardar_3,,,,,,,,,,,,,,,,,
slark,1,slark_dark_pact,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.001 0.001 0.001 0.001,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
slark,2,slark_pounce,DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0,DAMAGE_TYPE_MAGICAL,,,1,gap_close,,1,,1,1,1,1,,,
slark,3,slark_saltwater_shiv,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
slark,4,slark_depth_shroud,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.1,,1,,,,,,,,,,,,,
slark,5,slark_essence_shift,DOTA_ABILITY_BEHAVIOR_AURA|DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
slark,6,slark_shadow_dance,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
slark,10,special_bonus_unique_slark_6,,,,,,,,,,,,,,,,,
slark,11,special_bonus_unique_slark,,,,,,,,,,,,,,,,,
slark,12,special_bonus_unique_slark_2,,,,,,,,,,,,,,,,,
slark,13,special_bonus_unique_slark_8,,,,,,,,,,,,,,,,,
slark,14,special_bonus_unique_slark_5,,,,,,,,,,,,,,,,,
slark,15,special_bonus_unique_slark_7,,,,,,,,,,,,,,,,,
slark,16,special_bonus_unique_slark_3,,,,,,,,,,,,,,,,,
slark,17,special_bonus_unique_slark_4,,,,,,,,,,,,,,,,,
snapfire,1,snapfire_scatterblast,DOTA_ABILITY_BEHAVIOR_POINT,0.4,DAMAGE_TYPE_MAGICAL,,,1,ult_burst,,1,,1,1,1,1,,,
snapfire,2,snapfire_firesnap_cookie,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
snapfire,3,snapfire_lil_shredder,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
snapfire,4,snapfire_gobble_up,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,1,,,,,,,,,,,,
snapfire,5,snapfire_spit_creep,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_POINT,0.3,DAMAGE_TYPE_MAGICAL,,1,,,,,,,,,,,,
snapfire,6,snapfire_mortimer_kisses,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_POINT,0.5,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
snapfire,7,snapfire_boomstick,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
snapfire,10,special_bonus_unique_snapfire_7,,,,,,,,,,,,,,,,,
snapfire,11,special_bonus_unique_snapfire_5,,,,,,,,,,,,,,,,,
snapfire,12,special_bonus_unique_snapfire_2,,,,,,,,,,,,,,,,,
snapfire,13,special_bonus_unique_snapfire_3,,,,,,,,,,,,,,,,,
snapfire,14,special_bonus_unique_snapfire_8,,,,,,,,,,,,,,,,,
snapfire,15,special_bonus_unique_snapfire_firesnap_cookie_additional_charge,,,,,,,,,,,,,,,,,
snapfire,16,special_bonus_unique_snapfire_6,,,,,,,,,,,,,,,,,
snapfire,17,special_bonus_unique_snapfire_1,,,,,,,,,,,,,,,,,
sniper,1,sniper_shrapnel,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
sniper,2,sniper_headshot,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
sniper,3,sniper_take_aim,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0 0 0 0,,,,,,,,,,,,,,,
sniper,4,sniper_concussive_grenade,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.1,DAMAGE_TYPE_MAGICAL,1,,,,,,,,,,,,,
sniper,5,sniper_keen_scope,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
sniper,6,sniper_assassinate,DOTA_ABILITY_BEHAVIOR_NORMAL_WHEN_STOLEN|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
sniper,10,special_bonus_unique_sniper_5,,,,,,,,,,,,,,,,,
sniper,11,special_bonus_unique_sniper_headshot_damage,,,,,,,,,,,,,,,,,
sniper,12,special_bonus_unique_sniper_6,,,,,,,,,,,,,,,,,
sniper,13,special_bonus_unique_sniper_1,,,,,,,,,,,,,,,,,
sniper,14,special_bonus_unique_sniper_4,,,,,,,,,,,,,,,,,
sniper,15,special_bonus_unique_sniper_shrapnel_damage,,,,,,,,,,,,,,,,,
sniper,16,special_bonus_unique_sniper_2,,,,,,,,,,,,,,,,,
sniper,17,special_bonus_unique_sniper_3,,,,,,,,,,,,,,,,,
spectre,1,spectre_spectral_dagger,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
spectre,2,spectre_shadow_step,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,,,,,,,,,,,,,,,
spectre,3,spectre_dispersion,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
spectre,4,spectre_reality,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0,,,,,,,,,,,,,,,
spectre,5,spectre_desolate,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
spectre,6,spectre_haunt,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.3,,,,,,,,,,,,,,,
spectre,10,special_bonus_unique_spectre,,,,,,,,,,,,,,,,,
spectre,11,special_bonus_unique_spectre_2,,,,,,,,,,,,,,,,,
spectre,12,special_bonus_unique_spectre_shadow_step_duration,,,,,,,,,,,,,,,,,
spectre,13,special_bonus_unique_spectre_6,,,,,,,,,,,,,,,,,
spectre,14,special_bonus_hp_325,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
spectre,15,special_bonus_unique_spectre_3,,,,,,,,,,,,,,,,,
spectre,16,special_bonus_unique_spectre_4,,,,,,,,,,,,,,,,,
spectre,17,special_bonus_unique_spectre_5,,,,,,,,,,,,,,,,,
spirit_breaker,1,spirit_breaker_charge_of_darkness,DOTA_ABILITY_BEHAVIOR_DONT_ALERT_TARGET|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.1,,,,1,gap_close,,1,,1,1,1,1,,,
spirit_breaker,2,spirit_breaker_bulldoze,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
spirit_breaker,3,spirit_breaker_greater_bash,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
spirit_breaker,4,spirit_breaker_planar_pocket,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.0 0.0 0.0 0.0,,1,,,,,,,,,,,,,
spirit_breaker,5,spirit_breaker_bull_rush,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
spirit_breaker,6,spirit_breaker_nether_strike,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,1,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
spirit_breaker,10,special_bonus_night_vision_500,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
spirit_breaker,11,special_bonus_armor_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
spirit_breaker,12,special_bonus_unique_spirit_breaker_2,,,,,,,,,,,,,,,,,
spirit_breaker,13,special_bonus_unique_spirit_breaker_increased_charge_speed,,,,,,,,,,,,,,,,,
spirit_breaker,14,special_bonus_unique_bull_rush_movement_increase,,,,,,,,,,,,,,,,,
spirit_breaker,15,special_bonus_unique_spirit_breaker_shield,,,,,,,,,,,,,,,,,
spirit_breaker,16,special_bonus_unique_spirit_breaker_3,,,,,,,,,,,,,,,,,
spirit_breaker,17,special_bonus_unique_spirit_breaker_4,,,,,,,,,,,,,,,,,
storm_spirit,1,storm_spirit_static_remnant,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0 0 0 0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
storm_spirit,2,storm_spirit_electric_vortex,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,,,,1,hard_disable,,,,,,,,,,
storm_spirit,3,storm_spirit_overload,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
storm_spirit,6,storm_spirit_ball_lightning,DOTA_ABILITY_BEHAVIOR_CAN_SELF_CAST|DOTA_ABILITY_BEHAVIOR_OPTIONAL_UNIT_TARGET|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,1,gap_close,,,,1,,,,,,
storm_spirit,7,storm_spirit_galvanized,DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
storm_spirit,10,special_bonus_unique_storm_spirit_overload_aspd,,,,,,,,,,,,,,,,,
storm_spirit,11,special_bonus_mp_regen_150,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
storm_spirit,12,special_bonus_hp_250,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
storm_spirit,13,special_bonus_unique_storm_spirit_5,,,,,,,,,,,,,,,,,
storm_spirit,14,special_bonus_unique_storm_spirit,,,,,,,,,,,,,,,,,
storm_spirit,15,special_bonus_unique_storm_spirit_8,,,,,,,,,,,,,,,,,
storm_spirit,16,special_bonus_unique_storm_spirit_7,,,,,,,,,,,,,,,,,
storm_spirit,17,special_bonus_unique_storm_spirit_4,,,,,,,,,,,,,,,,,
sven,1,sven_storm_bolt,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2 0.2 0.2 0.2,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
sven,2,sven_great_cleave,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
sven,3,sven_warcry,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
sven,6,sven_gods_strength,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.3 0.3 0.3,,,,,,,,,,,,,,,
sven,7,sven_wrath_of_god,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
sven,10,special_bonus_unique_sven_5,,,,,,,,,,,,,,,,,
sven,11,special_bonus_unique_sven_gods_strength_slow_resist,,,,,,,,,,,,,,,,,
sven,12,special_bonus_unique_sven_3,,,,,,,,,,,,,,,,,
sven,13,special_bonus_unique_sven_8,,,,,,,,,,,,,,,,,
sven,14,special_bonus_unique_sven_stormhammer_cooldown,,,,,,,,,,,,,,,,,
sven,15,special_bonus_unique_sven_7,,,,,,,,,,,,,,,,,
sven,16,special_bonus_unique_sven_2,,,,,,,,,,,,,,,,,
sven,17,special_bonus_unique_sven_4,,,,,,,,,,,,,,,,,
techies,1,techies_sticky_bomb,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,2,techies_reactive_tazer,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,3,techies_suicide,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_NORMAL_WHEN_STOLEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES,1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,4,techies_mutually_assured_destruction,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,1,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,5,techies_minefield_sign,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,1.25,DAMAGE_TYPE_NONE,,1,,,,,,,,,,,,
techies,6,techies_land_mines,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,7,techies_reactive_tazer_stop,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
techies,8,techies_focused_detonate,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_UNRESTRICTED,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
techies,10,special_bonus_magic_resistance_20,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
techies,11,special_bonus_unique_techies_3,,,,,,,,,,,,,,,,,
techies,12,special_bonus_unique_techies,,,,,,,,,,,,,,,,,
techies,13,special_bonus_unique_techies_tazer_duration,,,,,,,,,,,,,,,,,
techies,14,special_bonus_unique_techies_2,,,,,,,,,,,,,,,,,
techies,15,special_bonus_unique_techies_5,,,,,,,,,,,,,,,,,
techies,16,special_bonus_attack_damage_253,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
techies,17,special_bonus_unique_techies_4,,,,,,,,,,,,,,,,,
templar_assassin,1,templar_assassin_refraction,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
templar_assassin,2,templar_assassin_meld,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
templar_assassin,3,templar_assassin_psi_blades,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
templar_assassin,4,templar_assassin_trap,DOTA_ABILITY_BEHAVIOR_ALT_CASTABLE|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
templar_assassin,5,templar_assassin_trap_teleport,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.2,,,1,,,,,,,,,,,,
templar_assassin,6,templar_assassin_psionic_trap,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,1,,1,1,1,1,,,
templar_assassin,7,templar_assassin_inner_peace,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
templar_assassin,10,special_bonus_unique_templar_assassin_meld_duration,,,,,,,,,,,,,,,,,
templar_assassin,11,special_bonus_unique_templar_assassin_3,,,,,,,,,,,,,,,,,
templar_assassin,12,special_bonus_unique_templar_assassin_meld_attack_range_bonus,,,,,,,,,,,,,,,,,
templar_assassin,13,special_bonus_unique_templar_assassin_6,,,,,,,,,,,,,,,,,
templar_assassin,14,special_bonus_unique_templar_assassin_4,,,,,,,,,,,,,,,,,
templar_assassin,15,special_bonus_unique_templar_assassin_8,,,,,,,,,,,,,,,,,
templar_assassin,16,special_bonus_unique_templar_assassin_7,,,,,,,,,,,,,,,,,
templar_assassin,17,special_bonus_unique_templar_assassin,,,,,,,,,,,,,,,,,
terrorblade,1,terrorblade_reflection,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.3,,,,,,,,,,,,,,,
terrorblade,2,terrorblade_conjure_image,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.15,,,,,,,,,,,,,,,
terrorblade,3,terrorblade_metamorphosis,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
terrorblade,4,terrorblade_demon_zeal,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.2,,1,,,,,,,,,,,,,
terrorblade,5,terrorblade_terror_wave,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,DAMAGE_TYPE_MAGICAL,,1,,,,,,,,,,,,
terrorblade,6,terrorblade_sunder,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.35,,,,1,ult_burst,1,,,1,,,,,,
terrorblade,7,terrorblade_dark_unity,DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
terrorblade,10,special_bonus_unique_terrorblade_2,,,,,,,,,,,,,,,,,
terrorblade,11,special_bonus_unique_terrorblade_4,,,,,,,,,,,,,,,,,
terrorblade,12,special_bonus_unique_terrorblade_metamorphosis_cooldown,,,,,,,,,,,,,,,,,
terrorblade,13,special_bonus_unique_terrorblade_sunder_hp_threshold,,,,,,,,,,,,,,,,,
terrorblade,14,special_bonus_all_stats_10,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
terrorblade,15,special_bonus_unique_terrorblade_5,,,,,,,,,,,,,,,,,
terrorblade,16,special_bonus_unique_terrorblade,,,,,,,,,,,,,,,,,
terrorblade,17,special_bonus_unique_terrorblade_3,,,,,,,,,,,,,,,,,
tidehunter,1,tidehunter_gush,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
tidehunter,2,tidehunter_kraken_shell,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0 0 0 0,,,,,,,,,,,,,,,
tidehunter,3,tidehunter_anchor_smash,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.4,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
tidehunter,4,tidehunter_dead_in_the_water,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,1,,,,,,,,,,,,,
tidehunter,6,tidehunter_ravage,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
tidehunter,7,tidehunter_krill_eater,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
tidehunter,10,special_bonus_unique_tidehunter_3,,,,,,,,,,,,,,,,,
tidehunter,11,special_bonus_unique_tidehunter_5,,,,,,,,,,,,,,,,,
tidehunter,12,special_bonus_unique_tidehunter_2,,,,,,,,,,,,,,,,,
